SerialNo,Candidate,Constituency,Party,CriminalCases,Education,Assest,Liabilities
256,Ajith Kumar K,Thiruvananthapuram,IND,0,12th Pass,"Rs 60,000","Rs 0, "
257,AJITRAO SHANKARRAO GHORPADE,Sangli,IND,0,Graduate,"Rs 1,88,06,550","Rs 0, "
258,AJITSINH HARISINH JADEJA,Rajkot,IND,0,Literate,"Rs 10,73,745","Rs 80,000, "
259,AJMER SINGH,Sangrur,IND,,8th Pass,"Rs 1,20,000","Rs 0, "
260,AJUG NARAIN,Allahabad,IND,0,Literate,"Rs 1,25,000","Rs 0, "
261,AKANCHHA JAIN,Khajuraho,IND,0,Literate,"Rs 20,000","Rs 0, "
262,Akay Suryanarayana,Kakinada,IND,0,8th Pass,Nil,"Rs 0, "
263,AKBAL MOHAMMD,Allahabad,IND,0,8th Pass,"Rs 5,59,000","Rs 0, "
264,AKBAR AHMED  DUMMPY,Azamgarh,BSP,,Graduate,"Rs 2,90,35,830","Rs 0, "
265,AKEEL KHAN,Khajuraho,IND,0,10th Pass,"Rs 55,000","Rs 0, "
266,AKHIL AHMED,Shimoga,IND,0,Graduate,"Rs 15,13,500","Rs 1,05,000, "
267,Akhil Ranjan Mondal,Raiganj,BSP,0,Graduate,"Rs 77,50,000","Rs 0, "
268,AKHILESH,Ghosi,JPS,0,12th Pass,"Rs 2,31,000","Rs 0, "
269,AKHILESH PD. SINGH,Purvi Champaran,RJD,0,Doctorate,"Rs 3,34,64,000","Rs 27,69,000, "
270,AKhilesh Singh,Nawada,IND,,10th Pass,"Rs 7,62,287","Rs 0, "
271,AKHILESH YADAV,Kannauj,SP,0,Graduate Professional,"Rs 4,85,82,202","Rs 77,26,354, "
272,AKHILESH YADAV,Firozabad,SP,0,Graduate Professional,"Rs 4,44,09,557","Rs 77,26,354, "
273,AKHTAR,Aligarh,MUL,0,12th Pass,"Rs 15,22,000","Rs 2,07,700, "
274,AKHTAR ANSARI,Ranchi,JVM(P),,8th Pass,"Rs 76,42,446","Rs 8,97,990, "
275,AKILENDRA KUMAR PATHAK,Gonda,IND,0,Graduate,"Rs 42,000","Rs 0, "
276,AKLU RAM MAHTO,Giridih,CPI,0,Post Graduate,"Rs 9,35,350","Rs 0, "
277,AKSHAY RAJKHOWA,Gauhati,NCP,0,12th Pass,"Rs 30,84,000","Rs 15,56,000, "
278,Akshaya Kumar Mohanty,Bhubaneswar,BSP,0,Not Given,Nil,"Rs 0, "
279,Akshaya Kumar Sethi,Jagatsinghpur,Samruddha Odisha,0,10th Pass,"Rs 1,90,000","Rs 0, "
280,AKSHAYBAR LAL,Bahraich,BJP,0,10th Pass,"Rs 1,04,17,400","Rs 0, "
281,AKUMARTHI SURYANARAYANA,Amalapuram,Trilinga Praja Pragati Party,0,5th Pass,"Rs 3,95,000","Rs 0, "
282,ALAGAAPURAM R MOHANRAJ,Salem,DMDK,0,12th Pass,"Rs 5,54,84,058","Rs 6,94,624, "
283,ALAGAPPAN ARU.,Sivaganga,IND,0,Not Given,Nil,"Rs 0, "
284,ALAGAPPAN PL,Sivaganga,IND,0,Not Given,Nil,"Rs 0, "
285,ALAGIRI M.K,Madurai,DMK,0,Graduate,"Rs 19,39,78,895","Rs 0, "
286,ALAGIRI S,Cuddalore,INC,0,Graduate,"Rs 1,18,66,846","Rs 7,81,36,525, "
287,ALAM MEHDI,Murshidabad,IND,0,Not Given,Nil,"Rs 0, "
288,ALI M.SANDIMANI,Dharwad,IND,0,Not Given,"Rs 14,70,000","Rs 40,000, "
289,Ali Raza,Berhampur,IND,0,Graduate,"Rs 11,58,000","Rs 8,00,000, "
290,ALIMUDDIN ANSARI,Purnia,IND,0,10th Pass,"Rs 8,10,360","Rs 0, "
291,ALLABAX TIMMAPUR,Haveri,IND,0,12th Pass,"Rs 16,00,500","Rs 3,50,000, "
292,ALLAPPA RAMAPPA PATIL,Belgaum,IND,0,10th Pass,"Rs 39,35,405","Rs 7,31,400, "
293,ALLAPUREDDY. HARINATHA REDDY,Rajampet,BJP,0,Graduate Professional,"Rs 12,02,28,299","Rs 34,90,666, "
294,ALLU ARAVIND,Anakapalle,PRAP,,Graduate,"Rs 45,21,81,969","Rs 5,39,58,644, "
295,ALLURI YUGANDHARA RAJU,Narsapuram,PPOI,0,Post Graduate,"Rs 16,85,000","Rs 0, "
296,Almellkar Vilasbabu Basalingappa,Bijapur,JD(S),0,12th Pass,"Rs 38,15,000","Rs 3,00,000, "
297,ALNKRITA ABHIJIT AWADE-BICHUKALE,Satara,IND,0,Post Graduate,"Rs 25,500","Rs 0, "
298,ALOK JOSHI,Gwalior,IND,0,12th Pass,"Rs 2,10,600","Rs 0, "
299,ALOK KUMAR MEHTA,Ujiarpur,RJD,0,Graduate Professional,"Rs 1,00,22,148","Rs 59,561, "
300,ALOK KUMAR SINGH,Rae bareli,IND,0,Post Graduate,"Rs 1,88,315","Rs 5,22,200, "
301,ALOK PATHAK,Hooghly,IND,0,Graduate,"Rs 47,20,414","Rs 66,975, "
302,ALOK SEN,Dhubri,SP,0,Graduate,"Rs 11,99,442","Rs 0, "
303,ALOK SINGH CHOTELAL,Kalyan,IND,0,10th Pass,"Rs 1,45,750","Rs 0, "
304,ALPANA GAUTAM,Aligarh,BSK,,Post Graduate,"Rs 68,08,000","Rs 0, "
305,ALPESHBHAI KESHUBHAI VEKARIYA,Rajkot,MJP,0,Graduate,"Rs 10,08,903","Rs 20,79,532, "
306,ALPESHSINH SURUBHA VAGHELA,Kheda,IND,,12th Pass,"Rs 17,21,000","Rs 1,11,010, "
307,ALTAF AHMAD EAKBAL AHMAD,Nanded,BBM,0,Graduate,"Rs 6,52,154","Rs 0, "
308,Altaf Ahmed Khan,Hyderabad,IND,0,10th Pass,"Rs 2,40,000","Rs 0, "
309,ALTAFBHAI VALIBHAI KORADIA,Surendranagar,IND,0,Illiterate,"Rs 8,58,650","Rs 4,42,000, "
310,ALUR M.G. SWAMY,Davanagere,IND,0,Not Given,"Rs 32,00,000","Rs 70,000, "
311,Aluri Vijaya Lakhsmi,Kakinada,LSP,0,Post Graduate,"Rs 2,50,98,100","Rs 0, "
312,ALVA MARGARET,Uttara Kannada,INC,0,Graduate Professional,"Rs 4,18,03,586","Rs 0, "
313,AMALESH MISHRA,Kanthi,BJP,0,Graduate Professional,"Rs 15,77,672","Rs 6,72,190, "
314,AMALRAJ.M,Karur,IND,0,Not Given,"Rs 1,20,400","Rs 0, "
315,AMAN,Gorakhpur,Ambedkar Samaj Party,0,Literate,"Rs 10,22,380","Rs 2,80,478, "
316,AMANULLA KHAN,Guntur,LSP,0,Literate,"Rs 90,000","Rs 0, "
317,AMAR DASS,East Delhi,IND,0,Not Given,"Rs 97,07,000","Rs 5,29,055, "
318,AMAR MOHAMMAD,Gurgaon,IND,0,10th Pass,"Rs 11,25,000","Rs 90,000, "
319,AMAR NATH JAISWAL,Faizabad,RTKP,0,Graduate,"Rs 32,86,769","Rs 5,16,000, "
320,Amar Nath Prasad,Gaya,IND,0,Graduate,"Rs 13,02,900","Rs 0, "
321,AMAR SINGH,Akbarpur,JPS,0,8th Pass,"Rs 6,15,000","Rs 0, "
322,AMAR SINGH,Bhopal,IND,0,5th Pass,"Rs 47,95,500","Rs 0, "
323,AMARA RAM,Sikar,CPM,0,Post Graduate,"Rs 19,02,684","Rs 0, "
324,AMARDEEP BALASAHEB DESHMUKH,Buldhana,KM,,10th Pass,"Rs 2,27,000","Rs 0, "
325,AMARISHBHAI RASIKLAL PATEL,Dhule,INC,0,8th Pass,"Rs 10,00,33,610","Rs 47,61,746, "
326,AMARKANT SAH,Nalanda,RPP,0,Post Graduate,"Rs 92,470","Rs 0, "
327,AMARNATH,Anantapur,LSP,0,Graduate,"Rs 4,88,500","Rs 0, "
328,Amarnath Pradhan,Sambalpur,INC,0,Graduate,"Rs 43,25,000","Rs 4,66,494, "
329,AMARNATH VERMA,Faizabad,IND,,Graduate Professional,"Rs 8,358","Rs 0, "
330,AmarNathYadav,Siwan,CPI(ML)(L),,Literate,"Rs 4,71,240","Rs 89,897, "
331,AMARSINH RAMSINH THAKORE,Mahesana,MJP,0,12th Pass,"Rs 5,04,500","Rs 0, "
332,Amarsinh Vasantrao Patil,Belgaum,INC,0,Post Graduate,"Rs 4,04,95,119","Rs 2,56,964, "
333,Amavas Ram,Karakat,IND,,10th Pass,"Rs 20,000","Rs 0, "
334,Ambala Mahendar,Peddapalle,IND,0,5th Pass,Nil,"Rs 0, "
335,Ambati Krishna Murthi,Secunderabad,IND,0,Not Given,"Rs 2,35,000","Rs 4,00,000, "
336,AMBATI RAMA KRISHNA REDDY,Anantapur,BJP,0,Graduate Professional,"Rs 2,55,50,000","Rs 2,51,000, "
337,AMBATI RAMESWARA REDDY,Nandyal,IND,0,Not Given,"Rs 7,00,000","Rs 0, "
338,AMBICA BANERJEE,Howrah,AITC,,Graduate Professional,"Rs 6,29,26,674","Rs 72,33,333, "
339,AMBIKA PRASAD,Lucknow,IND,0,Post Graduate,"Rs 39,49,407","Rs 0, "
340,AMBIKA SINGH,Valmiki Nagar,IND,,Post Graduate,"Rs 1,05,00,000","Rs 1,00,000, "
341,AMBRISH KUMAR,Hardwar,SP,,Post Graduate,"Rs 2,77,76,400","Rs 0, "
342,AMBU BORA,Gauhati,RCPI(R),0,Others,"Rs 10,82,947","Rs 0, "
343,AMEER,Salempur,IND,0,12th Pass,"Rs 31,15,000","Rs 0, "
344,AMEERUDDIN,Kushi Nagar,IND,0,Graduate,Nil,"Rs 0, "
345,Amerika Mahto,Aurangabad,Shoshit Samaj Dal,0,8th Pass,"Rs 5,15,000","Rs 0, "
346,Amina Khatun,Maldaha Uttar,IND,0,Graduate,"Rs 1,48,029","Rs 0, "
347,AMIT BARUA,Gauhati,IND,0,Not Given,"Rs 1,26,96,939","Rs 4,94,815, "
348,AMIT KUMAR,Hamirpur,AD,0,12th Pass,"Rs 3,500","Rs 0, "
349,AMIT KUMAR,East Delhi,SP,0,10th Pass,"Rs 3,21,500","Rs 0, "
350,AMIT KUMAR JHA,Bhagalpur,IND,0,Post Graduate,"Rs 1,06,500","Rs 0, "
351,Amit Moitra,Medinipur,IND,0,Post Graduate,"Rs 9,74,700","Rs 0, "
352,AMIT PANDEY,Lucknow,IND,0,Post Graduate,"Rs 7,80,000","Rs 0, "
353,AMITA BAJPAI,Banda,BJP,0,Post Graduate,"Rs 85,92,000","Rs 3,00,000, "
354,AMITA BHUSHAN,Begusarai,INC,0,Post Graduate,"Rs 24,70,296","Rs 0, "
355,AMITABHA SEN,Kolkata Uttar,IND,0,Doctorate,"Rs 65,72,032","Rs 0, "
356,AMITAVA BHATTACHARYA,Sreerampur,IND,,Graduate,"Rs 24,766","Rs 0, "
357,AMITAVA NANDY,Dum Dum,CPM,0,12th Pass,"Rs 42,15,717","Rs 0, "
358,Amiya Kanta Mallik,Jajpur,INC,0,5th Pass,"Rs 1,17,40,000","Rs 19,80,000, "
359,AMIYA KASHYAP (BIKKI),Begusarai,IND,0,Graduate,"Rs 2,12,200","Rs 0, "
360,Amlan Bhaduri,Maldaha Uttar,BJP,,Post Graduate,"Rs 14,50,034","Rs 0, "
361,AMOL DEVIDASRAO JADHAV,Amravati,IND,0,Literate,Nil,"Rs 0, "
362,AMRESH MISHRA,Lucknow,IND,0,Post Graduate,"Rs 11,05,000","Rs 0, "
363,AMRESHWAR KUMAR,Banka,JGP,0,Graduate,"Rs 2,47,490","Rs 0, "
364,AMRIK SINGH,Patiala,RSP,0,Not Given,"Rs 28,05,000","Rs 0, "
365,AMRISHBHAI VADILAL DAVE,Anand,IND,0,10th Pass,"Rs 90,000","Rs 0, "
366,Amrit Hansda,Jhargram,INC,0,12th Pass,"Rs 25,11,912","Rs 0, "
367,Amrit Singh Maravi,Surguja,IND,0,12th Pass,"Rs 3,21,000","Rs 60,000, "
368,Amrit Tirkey,Raigarh,IND,0,8th Pass,"Rs 5,17,000","Rs 0, "
369,AMRITLAL PATHAK RAGHUVAR,Chhindwara,IND,0,12th Pass,"Rs 20,99,500","Rs 0, "
370,AMRUTBHAI LAKHUBHAI FOSI,Banaskantha,MJP,,Literate,"Rs 90,12,700","Rs 2,00,000, "
371,AMRUTHAPPA.M.D,Bidar,IND,0,12th Pass,Nil,"Rs 1,25,000, "
372,Amulya Ratan Mahato,Purulia,IND,0,Graduate,"Rs 3,70,000","Rs 0, "
373,Anadi Sahu,Cuttack,BJP,0,Graduate,"Rs 43,43,000","Rs 3,00,000, "
374,Anand Gautam,Durg,IND,0,Graduate,"Rs 1,76,327","Rs 0, "
375,ANAND JADHAV HOTALKAR,Nanded,IND,0,Post Graduate,"Rs 6,57,000","Rs 0, "
376,ANAND K,Madurai,IND,0,12th Pass,"Rs 1,63,025","Rs 0, "
377,ANAND KUJUR,Khunti,IND,0,Not Given,"Rs 15,63,100","Rs 0, "
378,ANAND KUMAR,Gwalior,IND,0,8th Pass,"Rs 5,00,000","Rs 0, "
379,ANAND KUMAR AMBASTHA,Varanasi,IND,0,Others,"Rs 59,346","Rs 20,752, "
380,ANAND KUMAR JAIN,Bhagalpur,IND,0,Post Graduate,"Rs 24,90,238","Rs 2,520, "
381,ANAND PRAKASH,Garhwal,UKKD,0,Graduate,"Rs 1,01,07,000","Rs 2,50,000, "
382,ANAND PRAKASH PARANJAPE,Kalyan,SHS,,Post Graduate,"Rs 1,19,98,220","Rs 38,71,225, "
383,ANAND RAM,Bharatpur,IND,0,Literate,"Rs 20,000","Rs 0, "
384,Anand Ram Gilhare,Janjgir-Champa,IND,0,Not Given,Nil,"Rs 0, "
385,ANAND SINGH KUSHWAH RAMAYNE,Gwalior,IND,0,8th Pass,"Rs 5,000","Rs 12,000, "
386,ANAND YADAV,Banda,UCPI,0,Graduate Professional,"Rs 12,80,000","Rs 0, "
387,Ananda Gatty,Dakshina Kannada,IND,0,Graduate Professional,"Rs 13,97,499","Rs 1,07,000, "
388,ANANDAN M,Viluppuram,ADMK,0,12th Pass,"Rs 89,38,646","Rs 9,67,994, "
389,ANANDAN P,Viluppuram,IND,0,10th Pass,"Rs 13,500","Rs 0, "
390,ANANDAN.P,Tiruvallur,BSP,0,Graduate Professional,"Rs 47,42,495","Rs 3,85,040, "
391,ANANDARAJ N,Tirunelveli,IND,0,Literate,"Rs 25,000","Rs 0, "
392,ANANDARAJ.G,Chennai North,IND,0,5th Pass,"Rs 15,000","Rs 0, "
393,ANANDBHAI KESHAVBHAI MAKWANA,Surat,IND,,Illiterate,"Rs 69,000","Rs 0, "
394,ANANDHADASS C,Kallakurichi,LJP,0,10th Pass,"Rs 60,300","Rs 0, "
395,ANANDHU.K,Chennai North,LJP,0,Graduate Professional,"Rs 10,90,000","Rs 0, "
396,ANANDKUMAR. K,Dharmapuri,IND,0,8th Pass,"Rs 4,20,000","Rs 0, "
397,ANANT,Ballia,IND,0,Post Graduate,"Rs 80,30,000","Rs 0, "
398,ANANT GEETE,Raigad,SHS,,10th Pass,"Rs 85,55,617","Rs 0, "
399,Ananta Nayak,Keonjhar,BJP,0,12th Pass,"Rs 15,36,306","Rs 6,28,045, "
400,Ananta Prasad Sethi,Bhadrak,INC,0,Graduate,"Rs 58,13,911","Rs 4,43,285, "
401,Ananth Kumar,Bangalore South,BJP,0,Graduate Professional,"Rs 1,22,06,366","Rs 0, "
402,ANANTHA RAJA.V,Tiruchirappalli,IND,,Graduate,"Rs 27,28,000","Rs 2,00,850, "
403,ANANTHA VENKATA RAMI REDDY,Anantapur,INC,0,Post Graduate,"Rs 1,30,15,000","Rs 0, "
404,Ananthagopan,Pathanamthitta,CPM,,Not Given,"Rs 29,42,277","Rs 0, "
405,Ananthkumar Hegde,Uttara Kannada,BJP,,12th Pass,"Rs 64,27,192","Rs 39,55,458, "
406,ANAR SINGH,Hathras,SP,0,10th Pass,"Rs 6,02,40,500","Rs 2,03,00,000, "
407,ANBALAGAN V,Viluppuram,IND,0,10th Pass,"Rs 28,550","Rs 0, "
408,ANBARASAN. D.,Krishnagiri,DMDK,0,Post Graduate,"Rs 1,49,57,001","Rs 46,47,180, "
409,ANBURAAJ.R.K.,Kancheepuram,IND,0,10th Pass,"Rs 1,08,000","Rs 0, "
410,Anchan Khanna,Bangalore North,IND,0,Post Graduate,"Rs 3,40,000","Rs 0, "
411,ANDHRAPRAKASH A,Salem,PPOI,0,Graduate,"Rs 82,15,982","Rs 0, "
412,ANEES HUSSAIN.H,Chennai Central,IND,0,Graduate,"Rs 14,50,000","Rs 0, "
413,Angadi Suresh Channabasappa,Belgaum,BJP,,Graduate Professional,"Rs 22,17,34,263","Rs 4,33,92,842, "
414,ANGARSHA SALIM BABULAL,Osmanabad,IND,0,Doctorate,"Rs 21,13,000","Rs 0, "
415,ANIL,Sultanpur,RPI(A),0,Graduate,"Rs 24,18,051","Rs 25,25,000, "
416,ANIL,Amroha,IND,,Graduate,"Rs 1,40,000","Rs 0, "
417,ANIL,Kushi Nagar,RPI(A),0,Not Given,"Rs 8,30,000","Rs 0, "
418,ANIL,Ghazipur,IND,0,12th Pass,"Rs 18,71,000","Rs 65,000, "
419,ANIL ANNA GOTE,Dhule,LKSGM,,Others,"Rs 25,28,801","Rs 31,50,369, "
420,Anil Biswas,Raiganj,IND,0,Literate,Nil,"Rs 0, "
421,ANIL CHAUDHARY,Begusarai,LJP,0,12th Pass,"Rs 8,66,519","Rs 6,00,000, "
422,ANIL DWIVEDI,Guna,IND,0,Not Given,"Rs 6,25,000","Rs 0, "
423,ANIL GUPTA,Chandni Chowk,BPC,0,10th Pass,"Rs 1,75,000","Rs 0, "
424,ANIL KAUSHIK,Bhiwani-Mahendragarh,NCP,,Post Graduate,"Rs 3,31,71,991","Rs 1,70,184, "
425,ANIL KISHORE,Kheri,Lok Dal,0,12th Pass,"Rs 6,48,000","Rs 0, "
426,ANIL KUMAR,Gautam Budhha Nagar,IND,0,10th Pass,"Rs 7,25,000","Rs 0, "
427,ANIL KUMAR,Gopalganj,RJD,0,Graduate,"Rs 52,38,958","Rs 1,20,000, "
428,Anil Kumar,Mavelikkara,IND,0,Graduate,"Rs 1,51,000","Rs 0, "
429,ANIL KUMAR,Hamirpur,Ambedkar Samaj Party,0,10th Pass,"Rs 2,50,000","Rs 0, "
430,ANIL KUMAR ALIAS ANIL BHARGAV,Misrikh,BJP,,Post Graduate,"Rs 64,48,396","Rs 3,97,400, "
431,ANIL KUMAR ALIAS ANIL GUPTA,Banka,JVM(P),0,8th Pass,"Rs 19,02,000","Rs 2,00,000, "
432,ANIL KUMAR BHARTI,Purnia,RVNP,0,Not Given,"Rs 57,30,000","Rs 0, "
433,ANIL KUMAR GAUTAM,New Delhi,IND,,8th Pass,"Rs 2,74,498","Rs 0, "
434,ANIL KUMAR JAIN,Kanpur,IND,0,Post Graduate,"Rs 17,76,623","Rs 2,16,292, "
435,ANIL KUMAR MAURYA,Rae bareli,AD,,Not Given,"Rs 20,000","Rs 0, "
436,ANIL KUMAR MAURYA,Mirzapur,BSP,0,Post Graduate,"Rs 1,58,52,990","Rs 0, "
437,Anil Kumar Singh,Aurangabad,RSWD,0,Graduate,"Rs 1,43,75,000","Rs 2,45,000, "
438,ANIL KUMAR SRIVASTAWA@AKELA,Firozabad,JPS,0,Graduate Professional,"Rs 7,37,020","Rs 0, "
439,ANIL KUMAR SUBHASH,Meerut,IND,,Post Graduate,"Rs 16,00,000","Rs 0, "
440,ANIL PITAMBAR WAGH (SIR),Jalgaon,IND,0,Post Graduate,"Rs 22,000","Rs 0, "
441,ANIL RAJA,Nowgong,INC,0,Graduate,"Rs 62,56,259","Rs 15,72,269, "
442,ANIL SHIROLE,Pune,BJP,0,Not Given,Nil,"Rs 0, "
443,ANIL SHUKLA WARSI,Akbarpur,BSP,,Graduate,"Rs 1,44,42,392","Rs 1,97,64,684, "
444,ANIL SINGH,Nalanda,LTSD,0,Graduate,"Rs 66,11,312","Rs 1,99,437, "
445,ANIL SINGH,Amritsar,RSP,0,12th Pass,"Rs 50,000","Rs 0, "
446,ANIL SINGH,Bhopal,IND,0,Graduate,"Rs 3,00,000","Rs 0, "
447,ANILKUMAR BRIJENDRABHAI SHARMA,Ahmedabad East,IND,0,Graduate,"Rs 3,32,000","Rs 0, "
448,ANILKUMAR SOMABHAI MAKWANA,Gandhinagar,IND,,Literate,"Rs 2,88,985","Rs 0, "
449,AnilMehta,Nawada,IND,,Graduate,"Rs 49,31,596","Rs 2,62,669, "
450,ANIMESH NASKAR,Mathurapur,CPM,0,Post Graduate,"Rs 1,29,543","Rs 43,600, "
451,ANIRUDH PRASAD ALIAS SADHU YADAV,Paschim Champaran,INC,,Graduate,"Rs 1,23,10,143","Rs 64,800, "
452,ANIS AHMAD ANSARI,North East Delhi,SP,0,Not Given,"Rs 59,68,000","Rs 3,100, "
453,ANISUR RAHAMAN SARKAR,Murshidabad,CPM,0,Post Graduate,"Rs 45,92,372","Rs 0, "
454,ANITA HITENDRA CHOUDHARY,Morena,BHBP,0,12th Pass,"Rs 2,05,000","Rs 0, "
455,ANITA RAMKRUSHAN RUPAWATE,Mumbai North West,IND,0,Literate,"Rs 7,000","Rs 0, "
456,ANJAN KUMAR YADAV,Secunderabad,INC,0,12th Pass,"Rs 2,06,20,697","Rs 15,00,000, "
457,ANJANA WALIA,Tehri Garhwal,RJSD,0,Post Graduate,"Rs 27,37,35,000","Rs 0, "
458,ANJANI KUMAR,Patna Sahib,IND,0,Post Graduate,"Rs 30,95,000","Rs 0, "
459,ANJANI PANDEY,Ranchi,IND,0,Graduate Professional,"Rs 10,000","Rs 0, "
460,ANJU,Sant Kabir Nagar,IND,0,12th Pass,"Rs 4,88,300","Rs 0, "
461,ANJU ASHOK UIKEY,Balaghat,IND,0,12th Pass,"Rs 16,92,594","Rs 81,000, "
462,ANJULA NAGPAL,Amroha,IND,0,Graduate,"Rs 26,12,50,266","Rs 0, "
463,ANNADURAI M,Salem,Akila India Vallalar Peravai,0,Not Given,"Rs 5,000","Rs 0, "
464,ANNADURAI. K,Dharmapuri,UMK,0,Not Given,"Rs 1,00,000","Rs 0, "
465,ANNADURAI. V.M,Karur,IND,0,Graduate Professional,"Rs 20,000","Rs 0, "
466,"ANNALAKSHMI, S.",Perambalur,IND,0,5th Pass,"Rs 4,50,000","Rs 0, "
467,ANNAMALAI K,Tirunelveli,ADMK,,10th Pass,"Rs 10,44,94,900","Rs 50,00,000, "
468,ANNAMALAI S C,Arakkonam,Akila India Vallalar Peravai,0,Literate,"Rs 1,40,000","Rs 0, "
469,ANNAMRAJU VENUGOPALA MADHAVA RAO,Narasaraopet,IND,0,Graduate Professional,"Rs 2,10,000","Rs 0, "
470,ANNAYYAGARI SAI PRATHAP,Rajampet,INC,0,12th Pass,"Rs 62,33,245","Rs 6,05,031, "
471,ANNUTANDON,Unnao,INC,,Graduate,"Rs 42,13,52,753","Rs 0, "
472,ANOKHI LAL,Kaiserganj,IND,0,Literate,"Rs 1,20,500","Rs 0, "
473,ANOOP KUMAR,Mirzapur,IND,0,Post Graduate,"Rs 76,700","Rs 0, "
474,Anoop Minj,Surguja,JMM,0,Post Graduate,Nil,"Rs 0, "
475,ANOOP SINGH,Karnal,IND,0,10th Pass,"Rs 20,50,000","Rs 7,00,000, "
476,ANSARI MOHD. ISMAIL MOHD. IBRAHIM,Dhule,BMSM,0,Graduate,"Rs 11,62,950","Rs 0, "
477,ANSARI SHABBIR AHEMED,Sangli,IND,0,Graduate,"Rs 10,000","Rs 0, "
478,ANSH DHARI,Banda,IND,0,Others,"Rs 17,01,000","Rs 0, "
479,ANSHU MAN SINGH (ADVOCATE),Fatehpur,IND,0,Post Graduate,"Rs 3,57,000","Rs 0, "
480,Anto,Pathanamthitta,IND,0,Graduate,"Rs 3,503","Rs 20,979, "
481,Anto Antony,Pathanamthitta,INC,0,Graduate,"Rs 14,24,205","Rs 17,06,713, "
482,Anto P John,Kottayam,IND,0,Graduate,"Rs 1,00,20,590","Rs 5,00,000, "
483,Anuj Dhritlahre,Bilaspur,IND,0,5th Pass,"Rs 17,96,000","Rs 1,36,500, "
484,ANUP,Hisar,IND,0,Doctorate,"Rs 7,26,000","Rs 62,000, "
485,ANUP KUMAR SAHA,Bardhaman Purba,CPM,0,Post Graduate,"Rs 74,72,944","Rs 0, "
486,ANUP SINGH,Rohtak,IND,0,10th Pass,"Rs 25,21,800","Rs 25,000, "
487,ANUPAM MISHRA,Lucknow,SWPI,0,Graduate,"Rs 14,52,714","Rs 1,25,867, "
488,ANUPAM SHARMA,Badaun,IND,0,Not Given,"Rs 25,000","Rs 3,500, "
489,ANUPAM VERMA,Kheri,AD,0,Not Given,"Rs 6,46,300","Rs 0, "
490,ANURADHA CHAUDHARY,Muzaffarnagar,RLD,0,Graduate,"Rs 7,98,70,000","Rs 0, "
491,ANURADHA PATEL,Gonda,IND,0,Literate,"Rs 19,90,044","Rs 0, "
492,ANURAG SINGH,Mirzapur,BJP,0,Post Graduate,"Rs 1,62,97,500","Rs 0, "
493,ANURAG SINGH THAKUR,Hamirpur,BJP,0,Graduate,"Rs 2,41,50,103","Rs 25,04,550, "
494,ANVER SINGH,Etawah,IND,0,10th Pass,"Rs 10,47,600","Rs 0, "
495,ANWAR AHMED,Ghaziabad,NBNP,,Not Given,"Rs 32,06,73,000","Rs 0, "
496,ANWAR HUSSAIN,Dhubri,INC,0,Graduate Professional,"Rs 12,85,167","Rs 6,79,449, "
497,Apparao Golagana,Visakhapatnam,IND,0,Graduate Professional,"Rs 77,50,000","Rs 5,25,000, "
498,APPAS.K.S,Pollachi,IND,0,5th Pass,"Rs 41,000","Rs 0, "
499,APPAYYAGOUDA BASAGOUDA PATIL,Belgaum,JD(S),0,Graduate Professional,"Rs 2,11,61,000","Rs 2,00,000, "
500,ARABINDA HALDER,Jaynagar,BSP,0,Graduate,"Rs 8,93,000","Rs 0, "
501,ARABINDA SEN,Hooghly,SP,0,Graduate Professional,"Rs 1,37,19,600","Rs 0, "
502,ARAK ASHOK VIKRAM,Latur,KM,0,Graduate,"Rs 26,90,000","Rs 7,00,000, "
503,ARAKERI NIRMALA SRINIVAS,Bijapur,IND,0,Post Graduate,"Rs 2,00,000","Rs 0, "
504,ARASAKUMAR.M.S,Chennai Central,IND,0,Graduate Professional,"Rs 48,000","Rs 0, "
505,ARBIND KUMAR,Supaul,IND,0,Post Graduate,"Rs 70,12,200","Rs 0, "
506,Arbind prasad singh,Jahanabad,IND,0,Post Graduate,"Rs 46,35,000","Rs 0, "
507,Archana Chandra,Aurangabad,BSP,0,Not Given,"Rs 34,84,585","Rs 0, "
508,Archana Nayak,Bhubaneswar,BJP,0,Post Graduate,"Rs 5,45,000","Rs 3,25,000, "
509,Arghya Roy Pradhan,Coochbehar,AITC,0,Graduate,"Rs 4,02,858","Rs 0, "
510,ARIF AHMED SHAIKH JAFHAR,Dhule,NBNP,0,8th Pass,"Rs 80,000","Rs 0, "
511,ARIF SIKANDAR URF RAJU MIAN,Rampur,IND,0,5th Pass,"Rs 30,000","Rs 0, "
512,ARIMAZHAM THIYAGI SUBRAMANIAN MUTHARAIYAR M,Sivaganga,IND,0,Not Given,Nil,"Rs 0, "
513,ARIRAJ T.V,Arani,SP,0,10th Pass,Nil,"Rs 0, "
514,ARIUDAI NAMBI D,Vellore,IND,0,12th Pass,Nil,"Rs 0, "
515,ARIVALAGAN S,Mayiladuthurai,IND,0,Not Given,"Rs 25,000","Rs 0, "
516,ARIVAZHAGAN. P,Dharmapuri,IND,0,12th Pass,"Rs 25,75,000","Rs 0, "
517,ARIVUDAINAMBI.N,Chennai Central,IND,0,12th Pass,"Rs 15,000","Rs 0, "
518,Arjun Bhagat,Lohardaga,IND,0,Post Graduate,"Rs 93,01,322","Rs 0, "
