SerialNo,Candidate,Constituency,Party,CriminalCases,Education,Assest,Liabilities 
3223,Subhankar Nag,Dum Dum,IND,0,Post Graduate,"Rs 23,163","Rs 0, "
3224,SUBHAS SEN,Dibrugarh,CPI(ML)(L),0,12th Pass,"Rs 16,72,000","Rs 2,47,064, "
3225,SUBHASH,Ballia,IND,0,Post Graduate,Nil,"Rs 0, "
3226,SUBHASH BAGHEL,Faridabad,LP(S),0,12th Pass,"Rs 1,85,000","Rs 0, "
3227,SUBHASH CHAND MAHESHWARI,Kairana,INC,0,Post Graduate,"Rs 4,55,71,430","Rs 14,21,400, "
3228,SUBHASH CHANDER LANGER,Jammu,SPI,0,10th Pass,"Rs 11,25,000","Rs 0, "
3229,SUBHASH MEHARIA,Sikar,BJP,0,Graduate,"Rs 1,32,67,020","Rs 5,34,287, "
3230,SUBHASHINI ALI,Kanpur,CPM,0,Post Graduate,"Rs 73,90,120","Rs 54,245, "
3231,Subhasish Dasgupta,Jalpaiguri,IND,0,Graduate,"Rs 6,74,500","Rs 0, "
3232,SUBODH KANT SAHAY,Ranchi,INC,0,Graduate,"Rs 1,22,91,253","Rs 8,29,561, "
3233,SUBODH RAY,Bhagalpur,CPM,0,Graduate,"Rs 4,76,439","Rs 0, "
3234,SUBRAMANIAN SWAMY,Madurai,JP,0,Doctorate,"Rs 1,75,11,340","Rs 0, "
3235,Subrata Adhikary,Raiganj,IND,0,10th Pass,"Rs 6,84,499","Rs 0, "
3236,Subrata Banerjee,Calcutta North West,IND,0,Not Given,Nil,"Rs 0, "
3237,Subrata Biswas,Barrackpore,IND,0,Not Given,"Rs 9,13,000","Rs 9,00,000, "
3238,Subrata Bose,Barasat,AIFB,0,Graduate,"Rs 23,86,568","Rs 35,700, "
3239,Subrata Mukherjee,Calcutta North West,AITC,0,Not Given,Nil,"Rs 0, "
3240,SUDAM MARNDI,Mayurbhanj,JMM,,12th Pass,"Rs 17,80,596","Rs 0, "
3241,Sudarsan Behera,Deogarh,BSP,0,8th Pass,Nil,"Rs 0, "
3242,Sudarsan Panja,Tamluk,INC,0,Others,"Rs 1,53,32,783","Rs 67,78,874, "
3243,SUDARSHAN,Bansgaon,ABHM,0,Not Given,"Rs 13,000","Rs 0, "
3244,SUDARSHAN RAM,Sasaram,IND,0,12th Pass,Nil,"Rs 0, "
3245,SUDESH PURI,Jammu,SAP,0,10th Pass,"Rs 5,67,207","Rs 0, "
3246,SUDHA RAI,Ghosi,INC,0,Post Graduate,"Rs 95,83,419","Rs 0, "
3247,SUDHEENDRA BHADAURYA,Etawah,BSP,0,Post Graduate,"Rs 28,75,000","Rs 0, "
3248,Sudhir Kr. Bishram,Calcutta North West,IND,0,Not Given,Nil,"Rs 0, "
3249,SUDHIR KUMAR MAURYA,Aonla,BSP,0,Graduate,"Rs 1,59,86,412","Rs 51,04,517, "
3250,SUDHIR KUMAR PANWAR (ADVOCATE),Meerut,RSBP,0,Post Graduate,"Rs 5,90,000","Rs 0, "
3251,SUDHIR SAWANT,Rajapur,INC,,Post Graduate,"Rs 16,07,397","Rs 8,19,280, "
3252,Sudip Bandyopadhyay,Calcutta North West,IND,0,Not Given,Nil,"Rs 0, "
3253,SUGAN GUPTA,Sonepat,BSP,0,10th Pass,"Rs 22,76,412","Rs 0, "
3254,SUGAVANAM. E. G,Krishnagiri,DMK,,Others,"Rs 51,21,291","Rs 19,91,138, "
3255,SUGRIB SINGH,Phulbani,BJD,0,Graduate,"Rs 8,69,000","Rs 3,26,000, "
3256,SUHAIL DIL NAWAZ,Mumbai South,JP,,Literate,"Rs 2,70,50,000","Rs 0, "
3257,Sujan Chakraborty,Jadavpur,CPM,0,Doctorate,"Rs 10,46,232","Rs 0, "
3258,SUJAY KUMAR BHANU,Monghyr,IND,0,Graduate,"Rs 42,400","Rs 0, "
3259,Sujit Bose,Basirhat,AITC,0,10th Pass,"Rs 42,90,342","Rs 9,55,624, "
3260,Sujit Kumar Roy,Calcutta South,IND,0,Others,"Rs 9,86,294","Rs 0, "
3261,SUKDEO PASWAN,Araria,BJP,,10th Pass,"Rs 59,34,736","Rs 5,71,481, "
3262,SUKHBINDER SINGH ( SUKH SARKARIA),Tarn Taran,INC,,Graduate,"Rs 3,07,86,563","Rs 25,00,000, "
3263,SUKHBIR SINGH,Faridkot,IND,0,12th Pass,"Rs 55,000","Rs 0, "
3264,SUKHBIR SINGH BADAL,Faridkot,SAD,,Post Graduate,"Rs 13,38,11,603","Rs 1,73,59,781, "
3265,SUKHBUNS KAUR BHINDER,Gurdaspur,INC,0,Graduate,"Rs 1,49,25,665","Rs 3,04,640, "
3266,SUKHDEO MENARIA,Udaipur,IND,,10th Pass,"Rs 36,91,442","Rs 0, "
3267,SUKHDEV SINGH DHINDSA,Sangrur,SAD,0,Graduate,"Rs 1,39,84,341","Rs 0, "
3268,SUKHDEV SINGH LIBRA,Ropar,SAD,0,10th Pass,"Rs 1,03,32,944","Rs 0, "
3269,SUKHLAL KUSHWAH,Gwalior,Rashtriya Samanta Dal,0,Graduate,"Rs 37,37,000","Rs 2,62,679, "
3270,SUKHRAJIYA DEVI (ALIAS) SUKHRANI,Kheri,IND,0,Literate,"Rs 1,36,500","Rs 0, "
3271,SUKHRAM ORAON,Singhbhum,AJSU Party,,10th Pass,"Rs 15,17,000","Rs 30,000, "
3272,SUKHRANJAN USENDI,Kanker,CPM,,Graduate,"Rs 3,00,000","Rs 0, "
3273,Sukriti Ranjan Biswas,Joynagar,RPI,0,Graduate,"Rs 11,26,300","Rs 13,69,196, "
3274,Sukumal Biswas,Raiganj,IND,0,Not Given,Nil,"Rs 0, "
3275,Sukumar Malik,Serampore,IND,0,10th Pass,"Rs 6,550","Rs 0, "
3276,SUKUMAR NAMBIAR. M N,Madras North,BJP,0,Post Graduate,"Rs 1,50,66,221","Rs 25,26,265, "
3277,Sultan Singh,Howrah,INC,0,Graduate,"Rs 1,07,74,563","Rs 2,38,347, "
3278,SULTAN SINGH SATNAM,Mahasamund,IND,0,Not Given,"Rs 11,55,000","Rs 0, "
3279,SUMAN CH.,Kairana,IND,0,Graduate,"Rs 6,22,000","Rs 0, "
3280,SUMAT RANJAN,Shahjahanpur,IND,0,Graduate Professional,Rs 267,"Rs 0, "
3281,SUMITRA DAS,Gauhati,IND,0,10th Pass,"Rs 76,000","Rs 0, "
3282,SUMITRA KUNDU,South Delhi,IND,0,Graduate,"Rs 33,90,000","Rs 0, "
3283,SUMITRA MAHAJAN,Indore,BJP,0,Post Graduate,"Rs 44,22,500","Rs 12,50,000, "
3284,Sundar Lal Tiwari,Rewa,INC,0,Post Graduate,"Rs 46,09,056","Rs 2,68,374, "
3285,SUNDARLAL NETAM,Kanker,CSP,0,Graduate,"Rs 10,000","Rs 0, "
3286,SUNIL CHOUDHARY,Bhagalpur,IND,,Graduate,"Rs 1,34,000","Rs 66,000, "
3287,SUNIL DUTT,Mumbai North West,INC,,Graduate,"Rs 20,43,21,510","Rs 0, "
3288,SUNIL GUPTA,Kurukshetra,IND,0,10th Pass,"Rs 68,000","Rs 5,000, "
3289,Sunil Khan,Durgapur,CPM,0,Graduate,"Rs 27,96,700","Rs 0, "
3290,SUNIL KUMAR,Ambala,IND,0,10th Pass,"Rs 1,678","Rs 0, "
3291,SUNIL KUMAR,Hissar,IND,0,10th Pass,"Rs 38,275","Rs 0, "
3292,SUNIL KUMAR CHOUDHARY,Katihar,IND,0,10th Pass,"Rs 50,000","Rs 0, "
3293,SUNIL KUMAR CHOUDHARY NISHAD,Patna,IND,0,Not Given,Nil,"Rs 0, "
3294,SUNIL KUMAR MAHATO,Jamshedpur,JMM,,Graduate,"Rs 30,58,500","Rs 0, "
3295,Sunil Kumar Mondal,Berhampore,BSP,0,Others,"Rs 20,80,000","Rs 0, "
3296,SUNIL KUMAR SINGH,Patna,RLD,0,Graduate,"Rs 5,95,000","Rs 4,260, "
3297,Sunil Mukherjee,Asansol,IND,0,10th Pass,Nil,"Rs 0, "
3298,SUNIL PATEL,Kanpur,AD,0,Post Graduate,"Rs 1,39,890","Rs 0, "
3299,SUNIL SINGH,Sheohar,IND,0,Graduate,"Rs 5,23,551","Rs 0, "
3300,SUNITA SINGH GUJAR,Udaipur,BSP,0,Not Given,"Rs 3,20,712","Rs 0, "
3301,SUNMONI DAS,Lakhimpur,LJNSP,0,Post Graduate,Nil,"Rs 0, "
3302,SURAJ KUMAR,Bijnor,MUL,0,12th Pass,"Rs 82,035","Rs 0, "
3303,SURAJ MANDAL,Godda,JD(U),,12th Pass,"Rs 91,72,936","Rs 0, "
3304,SURAJ SINGH,Balia,LJNSP,,Literate,"Rs 15,16,070","Rs 60,024, "
3305,SURATSINGH VERMA,Muzaffarnagar,BSP,0,12th Pass,"Rs 1,12,91,645","Rs 4,715, "
3306,SURAVARAM SUDHAKAR REDDY,Nalgonda,CPI,,Graduate Professional,"Rs 19,90,000","Rs 9,62,600, "
3307,SURBALA KRISHNA,Gaya,IND,0,Graduate,"Rs 5,24,000","Rs 0, "
3308,SURENDAR ALIAS SHWETA,Ballia,IND,0,10th Pass,"Rs 30,000","Rs 0, "
3309,SURENDER,Bhiwani,IND,0,8th Pass,"Rs 12,63,000","Rs 60,000, "
3310,SURENDER SINGH,Bhiwani,HVP,0,Literate,"Rs 11,63,000","Rs 60,000, "
3311,SURENDER SINGH BARWALA,Hissar,INLD,0,Post Graduate,"Rs 71,57,128","Rs 10,650, "
3312,SURENDRA BORKAR,Rajapur,BBM,0,Graduate,"Rs 26,30,578","Rs 67,00,000, "
3313,SURENDRA KUMAR GANDHI,Bikaner,IND,0,Post Graduate,Rs 200,"Rs 32,281, "
3314,SURENDRA KUMAR SURANA,Pali,INC,0,10th Pass,"Rs 5,96,97,640","Rs 34,61,215, "
3315,SURENDRA KUMAR SWATANTRA,Bagaha,SP,0,Graduate,"Rs 18,86,067","Rs 0, "
3316,SURENDRA NARENDRA DANDE,Bidar,KNDP,0,Not Given,"Rs 8,00,000","Rs 0, "
3317,SURENDRA NATH,Shahjahanpur,IND,0,Graduate,"Rs 4,11,815","Rs 3,37,932, "
3318,SURENDRA PAL SINGH,Hamirpur,BJP,0,12th Pass,"Rs 4,73,803","Rs 0, "
3319,SURENDRA PRAKASH GOYAL,Hapur,INC,,8th Pass,"Rs 61,64,616","Rs 0, "
3320,SURENDRA PRASAD,Samastipur,CPI(ML)(L),0,Doctorate,"Rs 13,89,934","Rs 0, "
3321,SURENDRA RAM,Maharajganj,IND,0,10th Pass,"Rs 1,75,000","Rs 0, "
3322,SURENDRA SINGH,Agra,INC,,Post Graduate,"Rs 6,82,000","Rs 0, "
3323,SURESH,Ballia,IND,0,Graduate,"Rs 11,40,131","Rs 10,00,000, "
3324,SURESH,Deoria,SBSP,0,5th Pass,"Rs 2,00,000","Rs 0, "
3325,SURESH,Kairana,LP(S),0,12th Pass,"Rs 2,45,809","Rs 0, "
3326,SURESH AMBADASRAO WARPUDKAR,Parbhani,NCP,0,Post Graduate,"Rs 1,34,90,000","Rs 5,88,210, "
3327,SURESH CHANDEL,Hamirpur,BJP,0,Post Graduate,"Rs 64,26,759","Rs 10,69,724, "
3328,SURESH CHANDRA TRIPATHI ADVOCATE,Gonda,CPI,0,Literate,"Rs 6,50,000","Rs 2,00,000, "
3329,SURESH CHOUHAN,Khargone,IND,0,10th Pass,"Rs 5,13,300","Rs 76,000, "
3330,SURESH D R,Chikballapur,IND,0,Others,Nil,"Rs 0, "
3331,SURESH KUMAR,Faizabad,RSBP,0,Post Graduate,"Rs 10,000","Rs 0, "
3332,SURESH KUMAR,Hamirpur,IND,0,Graduate Professional,"Rs 10,98,000","Rs 0, "
3333,SURESH KUMAR AZAD,Saharsa,IND,0,Post Graduate,"Rs 1,56,380","Rs 15,000, "
3334,SURESH KUMAR KHANNA,Shahjahanpur,BJP,0,Post Graduate,"Rs 21,73,447","Rs 1,66,985, "
3335,Suresh Nayak,Serampore,JD(S),0,Others,"Rs 4,37,275","Rs 0, "
3336,SURESH PRABHAKAR PRABHU,Rajapur,SHS,,Doctorate,"Rs 45,20,169","Rs 0, "
3337,SURESH PRASAD MEHTA,Saharsa,BSP,0,Graduate Professional,"Rs 97,57,200","Rs 0, "
3338,SURESH SARASWAT (ELLAYACHI WALA),Farrukhabad,IND,0,Post Graduate,"Rs 21,008","Rs 0, "
3339,SURESHA N,Kolar,KNDP,0,12th Pass,"Rs 7,04,000","Rs 50,000, "
3340,SURINDER KUMAR KHOSLA,Amritsar,IND,0,Not Given,"Rs 55,000","Rs 0, "
3341,SURINDER PAL,Chandigarh,IND,0,Graduate,"Rs 11,91,200","Rs 7,66,700, "
3342,SURINDER SINGH HOODA,Karnal,LJNSP,0,12th Pass,"Rs 35,36,332","Rs 7,50,905, "
3343,Surja Mandi,Jhargram,IND,0,Others,"Rs 3,89,000","Rs 0, "
3344,SURJEET SINGH ASSIE (BILLA),South Delhi,BSP,0,12th Pass,"Rs 1,50,000","Rs 80,000, "
3345,SURJIT SINGH SLATHIA,Jammu,JKN,0,Not Given,"Rs 74,07,600","Rs 15,34,462, "
3346,SURYA BALI,Bilhaur,IND,0,10th Pass,"Rs 3,92,100","Rs 0, "
3347,SURYAKANT NIMBALKAR,Gulbarga,BSP,0,Graduate,Nil,"Rs 0, "
3348,SURYAKANTA PATIL,Hingoli,NCP,,Graduate,"Rs 1,53,07,225","Rs 2,72,088, "
3349,SURYALAL KHANT,Banswara,IND,0,12th Pass,"Rs 96,000","Rs 0, "
3350,SUSHIL KUMAR DAS,Karimganj,IND,0,Not Given,"Rs 80,000","Rs 0, "
3351,SUSHIL KUMAR MODI,Bhagalpur,BJP,,Post Graduate,"Rs 34,10,312","Rs 9,35,401, "
3352,SUSHIL KUMAR PASWAN,Katihar,IND,0,Graduate,"Rs 1,67,041","Rs 0, "
3353,SUSHIL KUMAR SINGH,Aurangabad,JD(U),,Post Graduate,"Rs 1,42,59,836","Rs 3,75,144, "
3354,SUSHILA KERKETTA,Khunti,INC,0,Post Graduate,"Rs 33,28,161","Rs 0, "
3355,SUSHILA SAROJ,Misrikh,SP,0,Post Graduate,"Rs 1,35,61,592","Rs 1,04,644, "
3356,SUSHILA TIRIYA,Mayurbhanj,INC,0,Graduate,"Rs 8,49,964","Rs 0, "
3357,SUSHMA DEVI,Gopalganj,IND,0,Graduate,"Rs 4,95,000","Rs 0, "
3358,Susil Sarkar,Katwa,BSP,0,Graduate,"Rs 17,75,265","Rs 0, "
3359,Susmita Bauri,Vishnupur,CPM,0,Graduate Professional,"Rs 33,000","Rs 10,000, "
3360,Swadesh Chakrabortty,Howrah,CPM,0,Graduate,"Rs 15,45,667","Rs 0, "
3361,SWAMI DHARAM DEV,Mahendragarh,INLD,0,Post Graduate,"Rs 45,25,491","Rs 0, "
3362,SWAMI RAGHVANAND,Hissar,BJP,0,10th Pass,"Rs 36,53,501","Rs 0, "
3363,SWAMI SURESH VERMA,Jabalpur,IND,0,Not Given,Rs 700,"Rs 0, "
3364,Swapan Bhattacharya,Katwa,SHS,,Not Given,"Rs 2,07,785","Rs 0, "
3365,Swapan Kumar Nandi,Arambagh,BJP,0,Graduate,"Rs 28,60,518","Rs 2,41,120, "
3366,SWATI BHATNAGAR,Outer Delhi,RSD,0,Not Given,"Rs 10,000","Rs 0, "
3367,SYAM SUNDER THAKUR,Kishanganj,IND,0,10th Pass,Nil,"Rs 0, "
3368,SYED  GULAM HASNAIN,Nainital,BSP,0,Graduate Professional,"Rs 58,65,923","Rs 34,154, "
3369,SYED GAFFAR,Hyderabad,IND,0,Not Given,Nil,"Rs 0, "
3370,Syed Md. Nizamuddin,Basirhat,INC,0,Post Graduate,"Rs 8,24,500","Rs 6,41,600, "
3371,SYED MOHD RAFIQ SHAH,Baramulla,JKNPP,0,Literate,"Rs 8,360","Rs 0, "
3372,SYED MOINODDIN SYED BASHIRODDIN (MOIN MASTER),Beed,BSP,0,Not Given,Nil,"Rs 0, "
3373,SYED MOINUDDIN,Vijayawada,IND,0,Post Graduate,"Rs 10,55,000","Rs 0, "
3374,SYED NASEER AHMED,South Delhi,IND,0,Graduate,"Rs 28,000","Rs 0, "
3375,SYED NAWAZ AHMED,Secunderabad,IND,0,10th Pass,Nil,"Rs 0, "
3376,SYED NURUR ROHMAN,Barpeta,SP,0,12th Pass,"Rs 12,15,000","Rs 0, "
3377,SYED SAHID RAJA,Purnea,BSP,0,Not Given,"Rs 3,94,197","Rs 0, "
3378,SYED SHAHNAWAZ HUSSAIN,Kishanganj,BJP,0,10th Pass,"Rs 39,96,000","Rs 6,05,000, "
3379,SYED YOUSUF ALI,Nizamabad,TDP,0,Not Given,"Rs 1,18,01,000","Rs 2,00,000, "
3380,T A KRISHNANKUTTY,Alleppey,IND,0,Not Given,Nil,"Rs 0, "
3381,T BHASKAR REDDY,Cuddapah,IND,0,10th Pass,"Rs 9,21,500","Rs 2,00,000, "
3382,T E THOMAS,Ernakulam,IND,,Others,"Rs 57,44,500","Rs 6,00,000, "
3383,T K CHANDRAMATHI,Calicut,IND,0,10th Pass,Rs 200,"Rs 0, "
3384,T M KAMBLE,Latur,RPI(D),0,Post Graduate,"Rs 10,41,000","Rs 1,50,000, "
3385,T. K. CHOUDHARY,Mumbai South Central,SP,0,Graduate,"Rs 1,61,37,500","Rs 15,71,890, "
3386,T. K. HAMZA,Manjeri,CPM,0,Graduate Professional,"Rs 7,80,480","Rs 4,34,704, "
3387,T. SESHAPHANI,Kurnool,IND,0,12th Pass,"Rs 2,000","Rs 0, "
3388,TADAR TANIANG,Arunachal West,AITC,0,10th Pass,"Rs 11,70,50,000","Rs 0, "
3389,TALAT AJIZ,Maharajganj,BSP,0,Graduate,"Rs 1,21,46,962","Rs 4,20,173, "
3390,TAMMINENI JAGANMOHAN RAO,Srikakulam,IND,0,Graduate Professional,"Rs 1,00,543","Rs 0, "
3391,TANKADHAR MAJHI,Koraput,BSP,0,Not Given,"Rs 1,50,000","Rs 0, "
3392,TANPURE SHIVAJI ARJUNRAO,Jalna,SVRP,0,Graduate,"Rs 23,03,000","Rs 6,00,000, "
3393,TAPAN KUMAR BEPARI,Andaman & Nicobar Islands,CPM,0,Post Graduate,"Rs 24,35,276","Rs 0, "
3394,Tapan Sarkar,Jadavpur,IND,0,12th Pass,"Rs 4,59,876","Rs 0, "
3395,Tapan Sikdar,Dum Dum,BJP,0,Graduate,"Rs 2,69,800","Rs 0, "
3396,Tapan Sinha,Barrackpore,IND,0,Others,"Rs 12,837","Rs 0, "
3397,Tapas Banerjee,Asansol,INC,0,Others,"Rs 9,47,476","Rs 1,38,388, "
3398,Tapas Kumar Chatterjee,Berhampore,BJP,0,Others,"Rs 3,01,000","Rs 0, "
3399,Tapas Kumar Howlader,Jadavpur,IND,0,12th Pass,"Rs 7,000","Rs 0, "
3400,Tapas Majumder,Dum Dum,INC,0,Not Given,"Rs 49,08,076","Rs 14,93,799, "
3401,TAPESH BAGATI,Bhiwani,IND,0,Graduate,"Rs 12,04,31,552","Rs 0, "
3402,TAPIR GAO,Arunachal East,BJP,0,Post Graduate,"Rs 55,16,640","Rs 50,000, "
3403,TAPSI SINGH,Jahanabad,IND,0,10th Pass,"Rs 14,05,000","Rs 0, "
3404,TARA CHANDRA SHASTRI,Saharanpur,INC,0,Not Given,"Rs 1,71,98,497","Rs 0, "
3405,TARA KUMAR PRADHAN,Sikkim,SHRP,0,10th Pass,"Rs 2,58,000","Rs 0, "
3406,TARACHAND SAHU,Durg,BJP,0,Post Graduate,"Rs 32,05,175","Rs 10,60,847, "
3407,TARACHAND SHIVAJI PATEL,Khargone,INC,0,12th Pass,"Rs 1,19,83,769","Rs 7,79,209, "
3408,TARANATHA SHETTY KODAVOOR,Udupi,JD(S),0,Graduate,"Rs 15,90,000","Rs 1,10,000, "
3409,TARANNUM AQEEL,Sambhal,BSP,0,Graduate,"Rs 26,02,000","Rs 0, "
3410,Tarit Baran Topdar,Barrackpore,CPM,0,Post Graduate,"Rs 94,53,015","Rs 0, "
3411,TARKESHWAR PRASAD CHAURASIA,Bagaha,Akhil Bharatiya Desh Bhakt Morcha,0,Not Given,"Rs 8,15,000","Rs 25,000, "
3412,Tarkeshwar Singh,Barrackpore,IND,0,Graduate,"Rs 35,400","Rs 0, "
3413,Tarun Kanti Naskar,Joynagar,IND,0,Others,"Rs 6,87,000","Rs 58,218, "
3414,TASLIMUDDIN,Kishanganj,RJD,,Literate,"Rs 55,25,834","Rs 10,12,986, "
3415,TATHAGATA SATAPATHY,Dhenkanal,BJD,,Others,"Rs 27,75,930","Rs 0, "
3416,TAYADE VISHRAM NATTHUJI,Akola,BSP,0,Not Given,"Rs 1,50,000","Rs 0, "
3417,TAYARA CHHOTU SHEIKH (PASHA),Chandrapur,IND,,12th Pass,"Rs 5,10,600","Rs 66,750, "
3418,TEJ NARAYAN SINGH,Buxar,CPI,,Graduate,"Rs 69,154","Rs 0, "
3419,TEJASHWINI SEE RAMESH,Kanakapura,INC,0,Post Graduate,"Rs 11,60,000","Rs 0, "
3420,TEJVEER SINGH,Meerut,IND,0,Others,"Rs 25,50,000","Rs 0, "
3421,TEK LAL MAHTO,Giridih,JMM,,Graduate,"Rs 6,25,000","Rs 0, "
3422,TEKAM VASUDEORAO ZITUJI,Ramtek,GGP,0,Graduate,"Rs 4,64,981","Rs 0, "
3423,TEN SINGH,Mahasamund,CSP,0,Graduate,"Rs 8,02,864","Rs 3,20,000, "
3424,TENGAR PASWAN,Sasaram,IND,0,10th Pass,"Rs 1,20,000","Rs 0, "
3425,TEXASDADA GAIKWAD,Pandharpur,IND,0,Graduate Professional,"Rs 45,01,000","Rs 75,000, "
3426,TH. RAJESH SINGH,Kannauj,BSP,,Post Graduate,"Rs 76,71,000","Rs 0, "
3427,THA. RAJENDRA SINGH JADON,Mainpuri,INC,0,Graduate,"Rs 22,22,618","Rs 0, "
3428,THAKRE TUKARAM BHAMATA,Nandurbar,BBM,0,8th Pass,Nil,"Rs 0, "
3429,Thakur Das Kisku,Purulia,Amra Bangalee,0,Others,"Rs 2,07,000","Rs 0, "
3430,THAKUR JAIVEER SINGH,Aligarh,BSP,,Post Graduate,"Rs 1,44,59,920","Rs 0, "
3431,THANESHWAR SINGH DHURVE,Shahdol,GGP,0,12th Pass,Nil,"Rs 0, "
3432,THANGKABALU K. V.,Salem,INC,0,Post Graduate,"Rs 5,61,85,835","Rs 0, "
3433,THANKAPPAN,Ernakulam,IND,0,10th Pass,"Rs 6,200","Rs 50,000, "
3434,THAPAR MADAN LAL,Mumbai North East,IND,,Literate,"Rs 1,64,32,000","Rs 22,65,500, "
3435,THAWAR  CHAND GEHLOT,Shajapur,BJP,0,Graduate,"Rs 20,16,554","Rs 0, "
3436,THEKKUMBATH ABDULLA,Cannanore,IND,0,Not Given,"Rs 6,10,920","Rs 0, "
3437,THIRUMAAVALAVAN THOL,Chidambaram,JD(U),,Post Graduate,"Rs 1,68,247","Rs 0, "
3438,THOMAS MANNAKUZHI,Cannanore,IND,0,10th Pass,"Rs 7,666","Rs 50,000, "
3439,THOUNAOJAM CHAOBA,Inner Manipur,BJP,0,Others,"Rs 86,44,747","Rs 1,11,179, "
3440,THUPSTAN CHHEWANG,Ladakh,IND,0,Graduate Professional,"Rs 61,39,045","Rs 2,30,415, "
3441,THYAGARAJAN BENEDIC,Pune,IND,0,Post Graduate,"Rs 16,850","Rs 28,000, "
3442,Tika Pradhan,Darjeeling,IND,0,Graduate,"Rs 10,450","Rs 0, "
3443,TILAK,Chandauli,CPI(ML)(L),,10th Pass,"Rs 2,00,000","Rs 1,10,000, "
3444,TILAK SINGH LODHI,Damoh,INC,0,Graduate,"Rs 22,57,149","Rs 2,95,538, "
3445,TILAKRAJ SINGH,Sidhi,INC,0,Graduate,"Rs 18,25,000","Rs 3,50,000, "
3446,TIRATH KUMAR,Jammu,BSP,,Not Given,"Rs 1,10,69,441","Rs 0, "
3447,TITUS BHENGRA,Dibrugarh,SAP,0,Not Given,"Rs 6,500","Rs 0, "
3448,TIWARI DINESH SHIVSHANKAR,Ramtek,IND,0,12th Pass,"Rs 2,95,000","Rs 15,000, "
3449,TLANGDINGLIANA,Mizoram,EU,0,Not Given,Nil,"Rs 0, "
3450,TONY PERTIN,Arunachal East,IND,0,Graduate,"Rs 1,16,72,964","Rs 0, "
3451,TOUSEEF MU. KHAN,Sambhal,IND,0,Graduate Professional,"Rs 4,24,000","Rs 0, "
3452,TRAILOKYA NATH DAS,Balasore,RPI,0,Not Given,"Rs 5,90,800","Rs 0, "
3453,TRIDIP PATI SINGHA,Mangaldoi,IND,0,12th Pass,"Rs 50,000","Rs 0, "
3454,Trilochan Kuila,Tamluk,SP,0,10th Pass,"Rs 2,44,000","Rs 0, "
3455,TRILOK TYAGI,Hapur,RLD,0,Graduate,"Rs 16,75,000","Rs 0, "
3456,TRIVENI RAM,Akbarpur,BJP,,Literate,"Rs 39,384","Rs 64,240, "
3457,TUFANI SAROJ,Saidpur,SP,0,Graduate,"Rs 45,58,332","Rs 0, "
3458,TUJO BAGRA,Arunachal West,IND,0,10th Pass,"Rs 84,761","Rs 0, "
3459,TUKARAM GANPATRAO RENGE PATIL,Parbhani,SHS,,Post Graduate,"Rs 60,60,000","Rs 19,50,000, "
3460,TUPSUNDARE BALAJI BAPURAO,Osmanabad,LRP,0,Others,"Rs 10,500","Rs 0, "
3461,Tushar Kanti Besra,Malda,IND,0,Post Graduate,"Rs 91,500","Rs 30,168, "
3462,U BABU MOGERA,Chikmagalur,IND,0,Not Given,"Rs 3,85,000","Rs 3,37,000, "
3463,UBALE SHRIKRUSHNA CHAMPATRAO,Wardha,Ambedkarist Republican Party,0,Graduate,"Rs 15,50,000","Rs 1,60,000, "
3464,UCHIT NARAIN SINGH,Aurangabad,IND,0,8th Pass,"Rs 5,000","Rs 0, "
3465,UDAI RAJ MAURYA SATYAPATHI JI,Amethi,AD,0,Post Graduate,"Rs 2,70,000","Rs 0, "
3466,UDAY KUMAR SINGH,Banka,IND,0,Not Given,"Rs 59,00,000","Rs 0, "
3467,UDAY SHANKAR HAZARIKA,Lakhimpur,BJP,0,Graduate,"Rs 61,05,400","Rs 1,43,298, "
3468,UDAY SINGH,Purnea,BJP,0,12th Pass,"Rs 3,06,54,143","Rs 7,31,440, "
3469,UDAYSINGH MACHHAR,Jhabua,IND,,Literate,"Rs 2,60,000","Rs 0, "
3470,UDAYSINGH PANCHESHWAR,Balaghat,BSP,0,Not Given,"Rs 7,15,000","Rs 50, "
3471,UDIT RAJ,Bijnor,IJP,0,Doctorate,"Rs 30,49,185","Rs 0, "
3472,UDIT YADAV,Shahjahanpur,IND,0,Graduate Professional,"Rs 6,76,000","Rs 0, "
3473,UIKE SAKHARAM KAWADUJI,Chimur,GGP,0,Graduate,"Rs 10,97,359","Rs 0, "
3474,Ujjwal Mukherjee,Krishnagar,IND,0,12th Pass,"Rs 5,000","Rs 0, "
3475,UMA K,Bangalore North,IND,0,Post Graduate,"Rs 42,600","Rs 0, "
3476,UMA KASHYAP,Kairana,BKD,0,12th Pass,"Rs 10,34,193","Rs 0, "
3477,UMA SHANKAR,Ghazipur,BSP,0,Post Graduate,"Rs 25,71,850","Rs 1,69,281, "
3478,UMAKANT MANJHI,Ghatampur,AD,0,Post Graduate,"Rs 5,81,994","Rs 0, "
3479,UMAKANT YADAV,Machhlishahr,BSP,,Post Graduate,"Rs 2,84,62,566","Rs 0, "
3480,Umakanta Bhakat,Durgapur,Samajwadi Janata Party (Rashtriya),0,Not Given,"Rs 3,10,000","Rs 0, "
3481,UMANG SINGHAR,Dhar,INC,,Graduate,"Rs 18,66,032","Rs 7,52,720, "
3482,UMED SINGH,Basti,INC,0,Not Given,"Rs 1,83,50,000","Rs 0, "
