ST_CODE,ST_NAME,PC_NO,PC_NAME,PC_TYPE,MONTH,YEAR,CAND_NAME,CAND_SEX,CAND_CATEGORY,PARTYABBRE,TOTVOTPOLL,POSITION
S27,JHARKHAND,5,Kodarma,GEN,3,2004,KRISHNADEO YADAV,M,GEN,SP,5731,8
S27,JHARKHAND,5,Kodarma,GEN,3,2004,UMESH CHANDRA TRIVEDI,M,GEN,JKP,5540,9
S27,JHARKHAND,5,Kodarma,GEN,3,2004,YOGENDRA KUMAR SINHA,M,GEN,IND,5314,10
S27,JHARKHAND,6,Giridih,GEN,3,2004,TEK LAL MAHTO,M,GEN,JMM,350255,1
S27,JHARKHAND,6,Giridih,GEN,3,2004,RAVINDRA KUMAR PANDEY,M,GEN,BJP,200461,2
S27,JHARKHAND,6,Giridih,GEN,3,2004,INDERDEO MAHATO,M,GEN,JD(U),81722,3
S27,JHARKHAND,6,Giridih,GEN,3,2004,RAJ KISHORE MAHATO,M,GEN,AJSU,32284,4
S27,JHARKHAND,6,Giridih,GEN,3,2004,KAMAL SAHU,M,GEN,BSP,13620,5
S27,JHARKHAND,6,Giridih,GEN,3,2004,SANJAY KUMAR SINGH,M,GEN,IND,9810,6
S27,JHARKHAND,6,Giridih,GEN,3,2004,IBNUL HASAN BASRU,M,GEN,CPI(ML)(L),6435,7
S27,JHARKHAND,6,Giridih,GEN,3,2004,ABHAY KUMAR SINGH,M,GEN,SP,5316,8
S27,JHARKHAND,6,Giridih,GEN,3,2004,SUKHDEO MAHTO,M,GEN,RLD,4229,9
S27,JHARKHAND,6,Giridih,GEN,3,2004,KAILASH CHANDRA MAHTO,M,GEN,JKP,3781,10
S27,JHARKHAND,6,Giridih,GEN,3,2004,KIRAN RAJ,F,GEN,LJNSP,3631,11
S27,JHARKHAND,6,Giridih,GEN,3,2004,BUDHI NATH TIWARI,M,GEN,IND,2834,12
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,CHANDRA SHEKHAR DUBEY,M,GEN,INC,355499,1
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,RITA VERMA,F,GEN,BJP,236121,2
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,A. K. ROY,M,GEN,MCO,147470,3
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,SAMRESH SINGH,M,GEN,IND,106234,4
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,DINA BANDHU SINGH,M,GEN,SLP(L),18628,5
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,DILIP BAURI,M,SC,IND,11588,6
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,PYARE LAL MAHATO,M,GEN,IND,8720,7
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,SHANKAR KUMAR MUKHERJEE,M,GEN,IND,8140,8
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,JAGDISH KEWAT,M,GEN,BSP,7712,9
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,SUNIL BAURI,M,SC,IND,7670,10
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,SWAPAN MUKHERJEE,M,GEN,CPI(ML)(L),7497,11
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,SATYANARAYAN JHA,M,GEN,IND,7047,12
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,MD. YUNUS ANSARI,M,GEN,LJNSP,4342,13
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,SHAKUNTALA MISHRA,F,GEN,SHS,4042,14
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,TEKLAL MAHATO,M,GEN,IND,2460,15
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,C. P. PANDEY,M,GEN,IND,2338,16
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,MILONI MADI,F,ST,IND,2090,17
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,ISHWAR LAL MAHATO,M,GEN,IND,2019,18
S27,JHARKHAND,7,Dhanbad,GEN,3,2004,MUNSI HEMBRAM,M,ST,IND,1861,19
S27,JHARKHAND,8,Ranchi,GEN,3,2004,SUBODH KANT SAHAY,M,GEN,INC,284035,1
S27,JHARKHAND,8,Ranchi,GEN,3,2004,RAM TAHAL CHOUDHARY,M,GEN,BJP,268614,2
S27,JHARKHAND,8,Ranchi,GEN,3,2004,BANDHU TIRKY,M,ST,IND,52380,3
S27,JHARKHAND,8,Ranchi,GEN,3,2004,RAJENDRA SINGH MUNDA,M,ST,CPM,37688,4
S27,JHARKHAND,8,Ranchi,GEN,3,2004,RAJESH KUMAR,M,GEN,IND,11616,5
S27,JHARKHAND,8,Ranchi,GEN,3,2004,SAMIM AKHTAR KAMAL,M,GEN,BSP,7116,6
S27,JHARKHAND,8,Ranchi,GEN,3,2004,CHINTA MANI MAHTO,M,GEN,IND,5450,7
S27,JHARKHAND,8,Ranchi,GEN,3,2004,ALI RAJA ZAIDI,M,GEN,SP,5179,8
S27,JHARKHAND,8,Ranchi,GEN,3,2004,KHUDI RAM MUNDA,M,GEN,CPI(ML)(L),3787,9
S27,JHARKHAND,8,Ranchi,GEN,3,2004,ARUN TIWARI,M,GEN,IND,2947,10
S27,JHARKHAND,8,Ranchi,GEN,3,2004,SONA RAM MUNDA,M,ST,IND,2326,11
S27,JHARKHAND,8,Ranchi,GEN,3,2004,SANJAY KUMAR GUPTA,M,GEN,IND,2256,12
S27,JHARKHAND,8,Ranchi,GEN,3,2004,RAJA RAM PANDIT,M,GEN,NLP,2187,13
S27,JHARKHAND,8,Ranchi,GEN,3,2004,ANJANI PANDEY,M,GEN,IND,2044,14
S27,JHARKHAND,8,Ranchi,GEN,3,2004,ABHAY KUMAR,M,GEN,IND,1869,15
S27,JHARKHAND,8,Ranchi,GEN,3,2004,MANOJ KUMAR,M,GEN,SAP,1790,16
S27,JHARKHAND,8,Ranchi,GEN,3,2004,MAQUBOOL AHMAD,M,GEN,LJNSP,1592,17
S27,JHARKHAND,8,Ranchi,GEN,3,2004,MUKESH SINHA,M,GEN,JKPP,1449,18
S27,JHARKHAND,8,Ranchi,GEN,3,2004,HARIHAR SINGH MUNDA,M,ST,IND,1429,19
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,SUNIL KUMAR MAHATO,M,GEN,JMM,396056,1
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,ABHA MAHTO,F,GEN,BJP,290423,2
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,OMKAR NATH JAISWAL,M,GEN,SP,17409,3
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,SURYA SINGH BESRA,M,ST,NPF,11057,4
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,SITARAM TUDU,M,ST,IND,11022,5
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,DR. BADAL CHANDRA BHAKAT,M,GEN,IND,10138,6
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,YOGENDRA SHARMA,M,GEN,SHS,9640,7
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,BAIJNATH SHARMA,M,GEN,BSP,5702,8
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,MANOJ BUDHIA,M,GEN,IND,4952,9
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,ANANG PRADHAN,M,GEN,IND,4117,10
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,DIL BAHADUR,M,GEN,JKP,3629,11
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,SHYAMAL RANJAN SARKAR,M,GEN,IND,3498,12
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,GOBARDHAN PATRO,M,GEN,IND,2466,13
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,SUJIT SINGH,M,GEN,LJNSP,2377,14
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,HEMANTA SINGH,M,ST,AMB,2098,15
S27,JHARKHAND,9,Jamshedpur,GEN,3,2004,SHEKH RASHID,M,GEN,NLP,1935,16
S27,JHARKHAND,10,Singhbhum,ST,3,2004,BAGUN SUMBRAI,M,ST,INC,221343,1
S27,JHARKHAND,10,Singhbhum,ST,3,2004,LAXMAN GILUA,M,ST,BJP,162147,2
S27,JHARKHAND,10,Singhbhum,ST,3,2004,SUKHRAM ORAON,M,ST,AJSU,72623,3
S27,JHARKHAND,10,Singhbhum,ST,3,2004,SALKHAN MURMU,M,ST,JDP,32810,4
S27,JHARKHAND,10,Singhbhum,ST,3,2004,DIMPLE LAMAY,F,ST,IND,13526,5
S27,JHARKHAND,10,Singhbhum,ST,3,2004,HARISH CHANDRA ALDA,M,ST,BSP,7150,6
S27,JHARKHAND,10,Singhbhum,ST,3,2004,KRISHNA MARDI,M,ST,NPF,6181,7
S27,JHARKHAND,10,Singhbhum,ST,3,2004,VIVEKANAND MARDI,M,ST,NLP,4375,8
S27,JHARKHAND,11,Khunti,ST,3,2004,SUSHILA KERKETTA,F,ST,INC,218158,1
S27,JHARKHAND,11,Khunti,ST,3,2004,KARIYA MUNDA,M,ST,BJP,166932,2
S27,JHARKHAND,11,Khunti,ST,3,2004,NIRAL ENEM HORO,M,ST,JKP,31924,3
S27,JHARKHAND,11,Khunti,ST,3,2004,DR. RAM DAYAL MUNDA,M,ST,JD(U),21213,4
S27,JHARKHAND,11,Khunti,ST,3,2004,AJIT KIRO,M,ST,BSP,20627,5
S27,JHARKHAND,11,Khunti,ST,3,2004,MADAN LAL PAHAN,M,ST,IND,11770,6
S27,JHARKHAND,11,Khunti,ST,3,2004,KARTIK SINGH MUNDA,M,ST,RSMD,6658,7
S27,JHARKHAND,11,Khunti,ST,3,2004,DEVI DAYAL MUNDA,M,ST,LJNSP,3931,8
S27,JHARKHAND,11,Khunti,ST,3,2004,KHRIST ANAD TOPNO,M,ST,IND,3682,9
S27,JHARKHAND,11,Khunti,ST,3,2004,NITA SINHA,F,ST,AD,3101,10
S27,JHARKHAND,11,Khunti,ST,3,2004,KAILASH MUNDA,M,ST,SP,2776,11
S27,JHARKHAND,12,Lohardaga,ST,3,2004,RAMESHWAR ORAON,M,ST,INC,223920,1
S27,JHARKHAND,12,Lohardaga,ST,3,2004,DUKHA BHAGAT,M,ST,BJP,133665,2
S27,JHARKHAND,12,Lohardaga,ST,3,2004,CHAMRA LINDA,M,ST,IND,58947,3
S27,JHARKHAND,12,Lohardaga,ST,3,2004,SUKHDEO LOHRA,M,ST,IND,9691,4
S27,JHARKHAND,12,Lohardaga,ST,3,2004,BHUPENDRA NATH RAM,M,ST,BSP,7122,5
S27,JHARKHAND,12,Lohardaga,ST,3,2004,VINOD BHAGAT,M,ST,JKP,6529,6
S27,JHARKHAND,12,Lohardaga,ST,3,2004,CHINA MINJ,M,ST,ABLTASJM,6003,7
S27,JHARKHAND,12,Lohardaga,ST,3,2004,BHUNESWAR LOHRA,M,ST,IND,4861,8
S27,JHARKHAND,12,Lohardaga,ST,3,2004,LAXMAN ORAON,M,ST,AJSU,3988,9
S27,JHARKHAND,12,Lohardaga,ST,3,2004,PUNAM XALXO,F,ST,IND,3987,10
S27,JHARKHAND,12,Lohardaga,ST,3,2004,AMIT KUMAR BHAGAT,M,ST,IND,2783,11
S27,JHARKHAND,12,Lohardaga,ST,3,2004,AMROO ORAON,M,ST,IND,2510,12
S27,JHARKHAND,12,Lohardaga,ST,3,2004,MANGRA ORAON,M,ST,AD,2458,13
S27,JHARKHAND,13,Palamau,SC,3,2004,MANOJ KUMAR,M,SC,RJD,206733,1
S27,JHARKHAND,13,Palamau,SC,3,2004,BRAJ MOHAN RAM,M,SC,BJP,151589,2
S27,JHARKHAND,13,Palamau,SC,3,2004,RADHA KRISHN KISHORE,M,SC,JD(U),106725,3
S27,JHARKHAND,13,Palamau,SC,3,2004,JITENDRA KUMAR,M,SC,BSP,60907,4
S27,JHARKHAND,13,Palamau,SC,3,2004,VIJAY KUMAR,M,SC,INC,53998,5
S27,JHARKHAND,13,Palamau,SC,3,2004,RABINDRA BHUIYAN,M,SC,CPI(ML)(L),16837,6
S27,JHARKHAND,13,Palamau,SC,3,2004,SURESH MANJHI,M,SC,IND,11118,7
S27,JHARKHAND,13,Palamau,SC,3,2004,SHRIHARI NAG,M,SC,SAP,6385,8
S27,JHARKHAND,13,Palamau,SC,3,2004,GYANTI DEVI,F,SC,IND,5699,9
S27,JHARKHAND,13,Palamau,SC,3,2004,KANHAI RAM,M,SC,JKP,5501,10
S27,JHARKHAND,13,Palamau,SC,3,2004,MITHILESH PASWAN,M,SC,LJNSP,4391,11
S27,JHARKHAND,13,Palamau,SC,3,2004,BHOLA RAM,M,SC,IND,4233,12
S27,JHARKHAND,13,Palamau,SC,3,2004,SURESH KUMAR,M,SC,SP,4161,13
S27,JHARKHAND,13,Palamau,SC,3,2004,RAMDEO RAM,M,SC,SHS,3266,14
S27,JHARKHAND,14,Hazaribagh,GEN,3,2004,BHUBNESHWAR PRASAD MEHTA,M,GEN,CPI,356058,1
S27,JHARKHAND,14,Hazaribagh,GEN,3,2004,YASHWANT SINHA,M,GEN,BJP,250730,2
S27,JHARKHAND,14,Hazaribagh,GEN,3,2004,CHANDRA PRAKASH CHOUDHARY,M,GEN,AJSU,36710,3
S27,JHARKHAND,14,Hazaribagh,GEN,3,2004,HEERA GOPE,M,GEN,CPI(ML)(L),14563,4
S27,JHARKHAND,14,Hazaribagh,GEN,3,2004,SNEHLATA DEVI,F,SC,IND,11223,5
S27,JHARKHAND,14,Hazaribagh,GEN,3,2004,SHYAM BIHARI PRAJAPATI,M,GEN,BSP,10090,6
S27,JHARKHAND,14,Hazaribagh,GEN,3,2004,MAHABIR LAL BISHWAKARMA,M,GEN,IND,10056,7
S27,JHARKHAND,14,Hazaribagh,GEN,3,2004,SUSHIL KUMAR SINGH,M,GEN,IND,3838,8
S27,JHARKHAND,14,Hazaribagh,GEN,3,2004,ARVIND KUMAR,M,SC,IND,2508,9
S27,JHARKHAND,14,Hazaribagh,GEN,3,2004,MUKESH KUMAR,M,GEN,LJNSP,2502,10
S27,JHARKHAND,14,Hazaribagh,GEN,3,2004,PRASHANT SAHAY,M,GEN,IND,2425,11
S27,JHARKHAND,14,Hazaribagh,GEN,3,2004,MAHENDRA RAM,M,SC,IND,1797,12
S27,JHARKHAND,14,Hazaribagh,GEN,3,2004,VIJAY PRAKASH,M,GEN,SP,1533,13
S27,JHARKHAND,14,Hazaribagh,GEN,3,2004,NIRANJAN MAHTO,M,GEN,IND,1406,14
S28,UTTARANCHAL,1,Tehri Garhwal,GEN,3,2004,MANABENDRA SHAH,M,GEN,BJP,267395,1
S28,UTTARANCHAL,1,Tehri Garhwal,GEN,3,2004,VIJAY BAHUGUNA,M,GEN,INC,249949,2
S28,UTTARANCHAL,1,Tehri Garhwal,GEN,3,2004,HUSAIN AHMED,M,GEN,SP,11997,3
S28,UTTARANCHAL,1,Tehri Garhwal,GEN,3,2004,TRIVENDRA SINGH,M,GEN,UKKD,8304,4
S28,UTTARANCHAL,1,Tehri Garhwal,GEN,3,2004,GYANENDERA SINGH NEGI,M,GEN,IND,6805,5
S28,UTTARANCHAL,1,Tehri Garhwal,GEN,3,2004,DR. BINOD KUMAR,M,GEN,IND,5195,6
S28,UTTARANCHAL,1,Tehri Garhwal,GEN,3,2004,MAHABEER SINGH,M,GEN,IND,4056,7
S28,UTTARANCHAL,1,Tehri Garhwal,GEN,3,2004,CHANDAR SINGH,M,GEN,IND,1834,8
S28,UTTARANCHAL,1,Tehri Garhwal,GEN,3,2004,PREMA UPRETI,F,GEN,RLD,1741,9
S28,UTTARANCHAL,1,Tehri Garhwal,GEN,3,2004,RAMGOPAL NAUTIYAL,M,GEN,ABHM,1444,10
S28,UTTARANCHAL,1,Tehri Garhwal,GEN,3,2004,SUNDEYSHWAR KUMAR SAHNI,M,GEN,SAP,1416,11
S28,UTTARANCHAL,1,Tehri Garhwal,GEN,3,2004,GAJANAND GIRI,M,GEN,IND,1292,12
S28,UTTARANCHAL,2,Garhwal,GEN,3,2004,MAJ. GEN. ( RETD) BHUWAN CHANDRA KHANDURI (AVSM),M,GEN,BJP,257726,1
S28,UTTARANCHAL,2,Garhwal,GEN,3,2004,"LT. GENERAL ( RETD.) TEJ PAL SINGH RAWAT  (PVSM,VSM)",M,GEN,INC,206764,2
S28,UTTARANCHAL,2,Garhwal,GEN,3,2004,PROFESSOR BIRENDRA SINGH SEMWAL,M,GEN,BSP,10410,3
S28,UTTARANCHAL,2,Garhwal,GEN,3,2004,SANJAY GOYAL,M,GEN,IND,7645,4
S28,UTTARANCHAL,2,Garhwal,GEN,3,2004,MAHESH NEGI,M,GEN,SP,6415,5
S28,UTTARANCHAL,2,Garhwal,GEN,3,2004,RAM DAYAL,M,SC,IND,5138,6
S28,UTTARANCHAL,2,Garhwal,GEN,3,2004,VIJAI RAWAT,M,GEN,CPM,4360,7
S28,UTTARANCHAL,2,Garhwal,GEN,3,2004,VIRENDRA SINGH ' GHAVARI',M,GEN,IND,2840,8
S28,UTTARANCHAL,2,Garhwal,GEN,3,2004,DEVENDRA BAHUGUNA,M,GEN,RLD,1942,9
S28,UTTARANCHAL,3,Almora,GEN,3,2004,BACHI SINGH RAWAT,M,GEN,BJP,225742,1
S28,UTTARANCHAL,3,Almora,GEN,3,2004,RENUKA RAWAT,F,GEN,INC,215690,2
S28,UTTARANCHAL,3,Almora,GEN,3,2004,KASHI SINGH AIRY,M,GEN,UKKD,27340,3
S28,UTTARANCHAL,3,Almora,GEN,3,2004,GULJAR KHAN,M,GEN,RSBP,8681,4
S28,UTTARANCHAL,3,Almora,GEN,3,2004,RADHA DEVI,F,SC,IND,8038,5
S28,UTTARANCHAL,3,Almora,GEN,3,2004,PURUSHOTTAM SHARMA,M,GEN,CPI(ML)(L),5820,6
S28,UTTARANCHAL,3,Almora,GEN,3,2004,KAUSTUBHANAND,M,GEN,IND,5528,7
S28,UTTARANCHAL,3,Almora,GEN,3,2004,CHANDRA SINGH BISHT,M,GEN,SP,4650,8
S28,UTTARANCHAL,3,Almora,GEN,3,2004,RATAN RAM,M,SC,IND,3734,9
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,K. C. SINGH BABA,M,GEN,INC,275658,1
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,VIJAY BANSAL,M,GEN,BJP,226474,2
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,SYED  GULAM HASNAIN,M,GEN,BSP,50803,3
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,RAJESH SHUKLA,M,GEN,SP,31692,4
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,HARI LAL,M,SC,IND,8182,5
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,BHUWAN CHANDRA JOSHI,M,GEN,UKKD,5273,6
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,KUMARI BHAWANA PANDEY,F,GEN,IND,3506,7
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,CH. VIJAY PAL SINGH,M,GEN,IND,2963,8
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,BHAWAN SINGH BISHT,M,GEN,IND,2336,9
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,BAHADUR SINGH JANGI,M,GEN,CPI(ML)(L),2292,10
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,CHANDRA RAWAL,F,GEN,BKLJP,2055,11
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,SHEESH PAL ARYA,M,SC,IJP,1894,12
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,RUPENDRA NAAGAR,M,GEN,SHS,1686,13
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,ZAHEER  A. ANSARI,M,GEN,JP,978,14
S28,UTTARANCHAL,4,Nainital,GEN,3,2004,CHAUDHARY  SHYAM SINGH ADVOCATE,M,GEN,RSBP,836,15
S28,UTTARANCHAL,5,Hardwar,SC,3,2004,RAJENDRA KUMAR,M,SC,SP,157331,1
S28,UTTARANCHAL,5,Hardwar,SC,3,2004,DR. BHAGWANDASS,M,SC,BSP,119672,2
S28,UTTARANCHAL,5,Hardwar,SC,3,2004,HARPAL SINGH SATHI,M,SC,BJP,117979,3
S28,UTTARANCHAL,5,Hardwar,SC,3,2004,DEEPAK KUMAR,M,SC,INC,76001,4
S28,UTTARANCHAL,5,Hardwar,SC,3,2004,ROOP CHAND,M,SC,SHS,5385,5
S28,UTTARANCHAL,5,Hardwar,SC,3,2004,VINOD KUMAR,M,SC,IND,3983,6
S28,UTTARANCHAL,5,Hardwar,SC,3,2004,ARVIND,M,SC,UKKD,2982,7
S28,UTTARANCHAL,5,Hardwar,SC,3,2004,BABU RAM,M,SC,IND,1531,8
S28,UTTARANCHAL,5,Hardwar,SC,3,2004,GHASITA,M,SC,IND,1488,9
U01,ANDAMAN & NICOBAR ISLANDS,1,Andaman & Nicobar Islands,GEN,3,2004,MANORANJAN BHAKTA,M,GEN,INC,85794,1
U01,ANDAMAN & NICOBAR ISLANDS,1,Andaman & Nicobar Islands,GEN,3,2004,BISHNU PADA RAY,M,GEN,BJP,55294,2
U01,ANDAMAN & NICOBAR ISLANDS,1,Andaman & Nicobar Islands,GEN,3,2004,TAPAN KUMAR BEPARI,M,GEN,CPM,4175,3
U01,ANDAMAN & NICOBAR ISLANDS,1,Andaman & Nicobar Islands,GEN,3,2004,R S UMA BHARATHY,F,GEN,NCP,2364,4
U01,ANDAMAN & NICOBAR ISLANDS,1,Andaman & Nicobar Islands,GEN,3,2004,N K P NAIR,M,GEN,CPI(ML)(L),1448,5
U01,ANDAMAN & NICOBAR ISLANDS,1,Andaman & Nicobar Islands,GEN,3,2004,DEEPAK BISWAS,M,GEN,IND,1186,6
U01,ANDAMAN & NICOBAR ISLANDS,1,Andaman & Nicobar Islands,GEN,3,2004,A K BISWAS,M,GEN,BSP,1122,7
U01,ANDAMAN & NICOBAR ISLANDS,1,Andaman & Nicobar Islands,GEN,3,2004,DR SHANMUGAM,M,GEN,LJNSP,691,8
U01,ANDAMAN & NICOBAR ISLANDS,1,Andaman & Nicobar Islands,GEN,3,2004,GOUR CHANDRA MAJUMDER,M,GEN,IND,543,9
U01,ANDAMAN & NICOBAR ISLANDS,1,Andaman & Nicobar Islands,GEN,3,2004,ASIT BARAN DUTTA,M,GEN,IND,523,10
U01,ANDAMAN & NICOBAR ISLANDS,1,Andaman & Nicobar Islands,GEN,3,2004,K KALIMUTHU,M,GEN,IND,387,11
U01,ANDAMAN & NICOBAR ISLANDS,1,Andaman & Nicobar Islands,GEN,3,2004,K PERUMAL,M,GEN,SWD,298,12
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,PAWAN KUMAR BANSAL,M,GEN,INC,139880,1
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,SATYA PAL JAIN,M,GEN,BJP,94632,2
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,HARMOHAN DHAWAN,M,GEN,INLD,17762,3
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,HEM RAJ,M,GEN,BSP,6203,4
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,SURINDER PAL,M,GEN,IND,3187,5
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,RAJINDER BANSAL,M,GEN,IND,2045,6
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,DHARAM PAUL SHARMA,M,GEN,IND,1232,7
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,ARVIND JAIN,M,GEN,IND,718,8
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,VINAY KUMAR,M,GEN,BSJM,515,9
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,MUKESH KUMAR,M,SC,IND,488,10
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,REKHA SHARMA,F,GEN,IND,481,11
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,GHANSHYAM LAL,M,GEN,IND,376,12
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,GURCHARAN SINGH,M,GEN,IND,312,13
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,PUSHPA KUMAR SINGH,M,GEN,IJP,269,14
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,MOHAMMAD IBRAHIM,M,GEN,AD,213,15
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,BHUPINDER PAL,M,GEN,IND,188,16
U02,CHANDIGARH,1,Chandigarh,GEN,3,2004,DAULAT KULDEEP SINGH,M,GEN,IND,169,17
U03,DADRA & NAGAR HAVELI,1,Dadra & Nagar Haveli,ST,3,2004,DELKAR MOHANBHAI SANJIBHAI,M,ST,BNP,34665,1
U03,DADRA & NAGAR HAVELI,1,Dadra & Nagar Haveli,ST,3,2004,GAVLI SITARAM,M,ST,INC,21772,2
U03,DADRA & NAGAR HAVELI,1,Dadra & Nagar Haveli,ST,3,2004,PATEL ANILBHAI,M,ST,BJP,13178,3
U03,DADRA & NAGAR HAVELI,1,Dadra & Nagar Haveli,ST,3,2004,PATEL UTTAMBHAI,M,ST,SHS,5823,4
U03,DADRA & NAGAR HAVELI,1,Dadra & Nagar Haveli,ST,3,2004,PATEL DHIRUBHAI SUKARBHAI,M,ST,IND,3652,5
U03,DADRA & NAGAR HAVELI,1,Dadra & Nagar Haveli,ST,3,2004,HARISHCHANDRA KHULAT,M,ST,NCP,1576,6
U03,DADRA & NAGAR HAVELI,1,Dadra & Nagar Haveli,ST,3,2004,AMINBHAI PATEL,M,ST,IND,1213,7
U03,DADRA & NAGAR HAVELI,1,Dadra & Nagar Haveli,ST,3,2004,GIMBHAL LADAK,M,ST,CPM,1158,8
U03,DADRA & NAGAR HAVELI,1,Dadra & Nagar Haveli,ST,3,2004,SUMITRA RAMJI PATEL,F,ST,SP,941,9
U03,DADRA & NAGAR HAVELI,1,Dadra & Nagar Haveli,ST,3,2004,PATEL GANESH,M,ST,BSP,725,10
U04,DAMAN & DIU,1,Daman And Diu,GEN,3,2004,PATEL DAHYABHAI VALLABHBHAI,M,GEN,INC,27523,1
U04,DAMAN & DIU,1,Daman And Diu,GEN,3,2004,GOPAL K. TANDEL,M,GEN,BJP,26916,2
U04,DAMAN & DIU,1,Daman And Diu,GEN,3,2004,DHODI DHIRU RANCHHOD,M,ST,BSP,1152,3
U05,NATIONAL CAPITAL TERRITORY OF DELHI,1,New Delhi,GEN,3,2004,AJAY MAKAN,M,GEN,INC,105415,1
U05,NATIONAL CAPITAL TERRITORY OF DELHI,1,New Delhi,GEN,3,2004,JAGMOHAN,M,GEN,BJP,92631,2
U05,NATIONAL CAPITAL TERRITORY OF DELHI,1,New Delhi,GEN,3,2004,VIKRAM,M,GEN,BSP,1983,3
U05,NATIONAL CAPITAL TERRITORY OF DELHI,1,New Delhi,GEN,3,2004,SANJAY KUMAR YADAV,M,GEN,IND,680,4
U05,NATIONAL CAPITAL TERRITORY OF DELHI,1,New Delhi,GEN,3,2004,JAVED ABIDI,M,GEN,IND,397,5
U05,NATIONAL CAPITAL TERRITORY OF DELHI,1,New Delhi,GEN,3,2004,RAMESH KUMAR,M,GEN,IND,272,6
U05,NATIONAL CAPITAL TERRITORY OF DELHI,1,New Delhi,GEN,3,2004,VED PRAKASH,M,SC,IND,222,7
U05,NATIONAL CAPITAL TERRITORY OF DELHI,1,New Delhi,GEN,3,2004,B. S. YADAV,M,GEN,JKNPP,177,8
U05,NATIONAL CAPITAL TERRITORY OF DELHI,1,New Delhi,GEN,3,2004,RAM KUMAR AZAD,M,SC,IND,146,9
U05,NATIONAL CAPITAL TERRITORY OF DELHI,1,New Delhi,GEN,3,2004,MAHARAJ KUMAR ADVOCATE,M,GEN,DBP,125,10
U05,NATIONAL CAPITAL TERRITORY OF DELHI,1,New Delhi,GEN,3,2004,DR. NINA DEY GUPTA,F,GEN,IND,125,11
